day,wallet,price
2021-6-13,5409.496409066366,0.25633
2021-6-14,5409.496409066366,0.2822
2021-6-15,5409.496409066366,0.28692
2021-6-16,5409.496409066366,0.28396
2021-6-17,5409.496409066366,0.2978
2021-6-18,5409.496409066366,0.29177
2021-6-19,5409.496409066366,0.26444
2021-6-20,5409.496409066366,0.25799
2021-6-21,5409.496409066366,0.24644
2021-6-22,5409.496409066366,0.21064
2021-6-23,5409.496409066366,0.20461
2021-6-24,5409.496409066366,0.20066
2021-6-25,5409.496409066366,0.2164
2021-6-26,5409.496409066366,0.19046
2021-6-27,5409.496409066366,0.19475
2021-6-28,5409.496409066366,0.19205
2021-6-29,5409.496409066366,0.21358
2021-6-30,5409.496409066366,0.22489
2021-7-1,5409.496409066366,0.22029
2021-7-2,5409.496409066366,0.23383
2021-7-3,6165.478013349819,0.26674
2021-7-4,6034.189436024233,0.26106
2021-7-5,5962.304317101244,0.25795
2021-7-6,6527.215026579648,0.28239
2021-7-7,6845.959653572578,0.29618
2021-7-8,6275.039255695467,0.27148
2021-7-9,6034.8828616086985,0.26109
2021-7-10,6620.365196759598,0.28642
2021-7-11,6597.944436195193,0.28545
2021-7-12,6638.6254038172065,0.28721
2021-7-13,6093.130610703854,0.26361
2021-7-14,5179.889115961964,0.2241
2021-7-15,5487.845471628724,0.23886
2021-7-16,5487.845471628724,0.22775
2021-7-17,5487.845471628724,0.19781
2021-7-18,5487.845471628724,0.23096
2021-7-19,5487.845471628724,0.22524
2021-7-20,5487.845471628724,0.21705
2021-7-21,5487.845471628724,0.26616
2021-7-22,5442.881432613119,0.26138
2021-7-23,5575.111507971193,0.26773
2021-7-24,6130.894297153395,0.29442
2021-7-25,5749.405323836874,0.2761
2021-7-26,7187.485481983105,0.34516
2021-7-27,6615.876731025763,0.31771
2021-7-28,7894.864326064014,0.37913
2021-7-29,7163.746539320396,0.34402
2021-7-30,7990.653042071437,0.38373
2021-7-31,7643.939537392393,0.36708
2021-8-1,8862.955066756429,0.42562
2021-8-2,8164.946857937118,0.3921
2021-8-3,7790.329683812433,0.37411
2021-8-4,7616.452340625045,0.36576
2021-8-5,8495.209691823582,0.40796
2021-8-6,8888.984609149751,0.42687
2021-8-7,8759.66984253973,0.42066
2021-8-8,8182.230474086284,0.39293
2021-8-9,7998.149550280713,0.38409
2021-8-10,8436.487044184249,0.40514
2021-8-11,10783.310586366122,0.51784
2021-8-12,10484.074967012499,0.50347
2021-8-13,10611.515606570201,0.50959
2021-8-14,10693.144251515658,0.51351
2021-8-15,10437.638263382813,0.50124
2021-8-16,10468.873714254798,0.50274
2021-8-17,10353.719018706744,0.49721
2021-8-18,9887.061382679274,0.4748
2021-8-19,10859.733322832917,0.52151
2021-8-20,11234.558733296748,0.53951
2021-8-21,11637.079576867072,0.55884
2021-8-22,11509.01422829193,0.55269
2021-8-23,11810.33221103702,0.56716
2021-8-24,11690.804552366888,0.56142
2021-8-25,10744.786863624007,0.51599
2021-8-26,11776.38968775613,0.56553
2021-8-27,10724.796175065936,0.51503
2021-8-28,11455.913961809552,0.55014
2021-8-29,11451.124526009182,0.54991
2021-8-30,13386.47306203743,0.64285
2021-8-31,13603.038854749866,0.65325
2021-9-1,15550.048625770321,0.74675
2021-9-2,14684.618400277164,0.70519
2021-9-3,14682.119564207405,0.70507
2021-9-4,15081.308626351385,0.72424
2021-9-5,14505.535148611112,0.69659
2021-9-6,14365.808565043762,0.68988
2021-9-7,19720.397789858733,0.94702
2021-9-8,23316.22289424175,1.1197
2021-9-9,17873.966170646072,0.85835
2021-9-10,18376.440457006753,0.88248
2021-9-11,15893.638585362165,0.76325
2021-9-12,19773.081583662817,0.94955
2021-9-13,16893.797722283154,0.81128
2021-9-14,19722.4801532502,0.94712
2021-9-15,18660.058350924384,0.8961
2021-9-16,19408.043281138875,0.93202
2021-9-17,18677.96667609099,0.89696
2021-9-18,17826.6965216598,0.85608
2021-9-19,17146.596638007093,0.82342
2021-9-20,16766.75032455775,0.71365
2021-9-21,16766.75032455775,0.6717
2021-9-22,16766.75032455775,0.62273
2021-9-23,16766.75032455775,0.76564
2021-9-24,16766.75032455775,0.82709
2021-9-25,16766.75032455775,0.7954
2021-9-26,16766.75032455775,0.81796
2021-9-27,16415.46516891169,0.80152
2021-9-28,15273.272219927007,0.74575
2021-9-29,14364.351239544358,0.70137
2021-9-30,14351.854253965954,0.75759
2021-10-1,14351.854253965954,0.72362
2021-10-2,14351.854253965954,0.79523
2021-10-3,14349.38778834349,0.80199
2021-10-4,13635.487898376154,0.76209
2021-10-5,13662.505162382435,0.7636
2021-10-6,12996.377520691107,0.72637
2021-10-7,13276.639022626518,0.68919
2021-10-8,13276.639022626518,0.69677
2021-10-9,13276.639022626518,0.79213
2021-10-10,12970.148480349688,0.792
2021-10-11,13080.198225031443,0.79872
2021-10-12,11936.79447894809,0.7289
2021-10-13,11876.013883774627,0.73669
2021-10-14,11876.013883774627,0.72234
2021-10-15,11876.013883774627,0.71791
2021-10-16,11876.013883774627,0.7518
2021-10-17,11876.013883774627,0.7838
2021-10-18,11292.834855186215,0.74596
2021-10-19,11408.70290595487,0.73396
2021-10-20,11408.70290595487,0.70989
2021-10-21,11408.70290595487,0.73968
2021-10-22,11408.70290595487,0.73019
2021-10-23,11408.70290595487,0.76135
2021-10-24,11531.223363700909,0.76703
2021-10-25,11161.998110695818,0.74247
2021-10-26,11489.429951512222,0.76425
2021-10-27,12124.749951186288,0.80651
2021-10-28,10808.558139272787,0.71896
2021-10-29,11271.142057634619,0.74973
2021-10-30,11261.336164044476,0.7342
2021-10-31,11261.336164044476,0.80462
2021-11-1,10628.068397841347,0.74579
2021-11-2,11726.088846028742,0.82284
2021-11-3,12719.081251346035,0.89252
2021-11-4,12779.789455230246,0.89678
2021-11-5,12202.919010809404,0.8563
2021-11-6,12512.445346106359,0.87802
2021-11-7,12193.656021953835,0.85565
2021-11-8,11871.589024821646,0.83305
2021-11-9,12066.396805830364,0.84672
2021-11-10,12718.511221262617,0.89248
2021-11-11,12737.32221401547,0.8938
2021-11-12,12996.40088692977,0.91198
2021-11-13,12378.91579906527,0.86865
2021-11-14,12260.349541713951,0.86033
2021-11-15,12168.574698283363,0.85389
2021-11-16,11345.593765346024,0.79614
2021-11-17,10525.177967784073,0.73857
2021-11-18,10789.682225509394,0.78133
2021-11-19,10789.682225509394,0.6702
2021-11-20,10789.682225509394,0.73162
2021-11-21,10789.682225509394,0.80624
2021-11-22,10789.682225509394,0.862
2021-11-23,10365.820330931514,0.84007
2021-11-24,10014.152161098586,0.81157
2021-11-25,9965.65897136373,0.80764
2021-11-26,10138.094496835303,0.79604
2021-11-27,10138.094496835303,0.77728
2021-11-28,10138.094496835303,0.73031
2021-11-29,10138.094496835303,0.75103
2021-11-30,10138.094496835303,0.74371
2021-12-1,10138.094496835303,0.7423
2021-12-2,10138.094496835303,0.74807
2021-12-3,10138.094496835303,0.73234
2021-12-4,10138.094496835303,0.72387
2021-12-5,10138.094496835303,0.65668
2021-12-6,10138.094496835303,0.5995
2021-12-7,10138.094496835303,0.61718
2021-12-8,10138.094496835303,0.5652
2021-12-9,10138.094496835303,0.59252
2021-12-10,10138.094496835303,0.54546
2021-12-11,10138.094496835303,0.51287
2021-12-12,10138.094496835303,0.52397
2021-12-13,10138.094496835303,0.53116
2021-12-14,10138.094496835303,0.48808
2021-12-15,10138.094496835303,0.49285
2021-12-16,10138.094496835303,0.50016
2021-12-17,10138.094496835303,0.50167
2021-12-18,10138.094496835303,0.47464
2021-12-19,10138.094496835303,0.48096
2021-12-20,10138.094496835303,0.46022
2021-12-21,10138.094496835303,0.49783
2021-12-22,10138.094496835303,0.5774
2021-12-23,10067.13156717138,0.5508
2021-12-24,10575.78855975377,0.57863
2021-12-25,10522.784417515575,0.57573
2021-12-26,10034.415217307118,0.54901
2021-12-27,10417.689997560537,0.56998
2021-12-28,10326.66909123426,0.565
2021-12-29,9671.793775236167,0.52917
2021-12-30,9034.281885143686,0.49429
2021-12-31,9384.89312959126,0.49536
2022-1-1,9384.89312959126,0.50546
2022-1-2,9384.89312959126,0.52548
2022-1-3,9384.89312959126,0.54854
2022-1-4,9384.89312959126,0.52517
2022-1-5,9779.245644414592,0.57361
2022-1-6,9356.099470368865,0.54879
2022-1-7,8657.95942898399,0.50784
2022-1-8,8976.256732345544,0.52651
2022-1-9,8968.447388988403,0.48561
2022-1-10,8968.447388988403,0.4617
2022-1-11,8968.447388988403,0.45933
2022-1-12,8968.447388988403,0.45805
2022-1-13,8968.447388988403,0.50516
2022-1-14,8968.447388988403,0.48874
2022-1-15,8968.447388988403,0.4936
2022-1-16,8968.447388988403,0.49053
2022-1-17,8968.447388988403,0.47038
2022-1-18,8968.447388988403,0.4594
2022-1-19,8968.447388988403,0.46456
2022-1-20,8968.447388988403,0.48362
2022-1-21,8968.447388988403,0.43299
2022-1-22,8968.447388988403,0.37929
2022-1-23,8968.447388988403,0.33877
2022-1-24,8968.447388988403,0.33526
2022-1-25,8968.447388988403,0.32146
2022-1-26,8968.447388988403,0.32715
2022-1-27,8968.447388988403,0.30439
2022-1-28,8968.447388988403,0.31208
2022-1-29,8968.447388988403,0.3256
2022-1-30,8968.447388988403,0.32096
2022-1-31,8968.447388988403,0.29936
2022-2-1,8968.447388988403,0.3268
2022-2-2,8968.447388988403,0.32508
2022-2-3,8968.447388988403,0.30809
2022-2-4,8968.447388988403,0.31315
2022-2-5,8968.447388988403,0.34478
2022-2-6,8968.447388988403,0.3465
2022-2-7,9247.43499235649,0.35856
2022-2-8,10318.513682764135,0.40009
2022-2-9,9988.911331128938,0.38731
2022-2-10,10545.469918631874,0.40889
2022-2-11,10210.45156591347,0.3959
2022-2-12,9169.031929056726,0.35552
2022-2-13,9058.3907640712,0.35123
2022-2-14,8486.099982945614,0.32904
2022-2-15,8741.293440548456,0.35567
2022-2-16,8741.293440548456,0.36173
2022-2-17,8741.293440548456,0.36105
2022-2-18,8741.293440548456,0.33994
2022-2-19,8741.293440548456,0.33677
2022-2-20,8741.293440548456,0.33221
2022-2-21,8741.293440548456,0.31512
2022-2-22,8741.293440548456,0.26216
2022-2-23,8741.293440548456,0.28481
2022-2-24,8741.293440548456,0.24638
2022-2-25,8741.293440548456,0.2666
2022-2-26,8741.293440548456,0.28473
2022-2-27,8741.293440548456,0.26032
2022-2-28,8741.293440548456,0.26389
2022-3-1,8741.293440548456,0.2911
2022-3-2,8741.293440548456,0.39271
2022-3-3,8007.304027305071,0.33765
2022-3-4,7480.835348477372,0.31545
2022-3-5,7574.034533513086,0.31938
2022-3-6,8137.261160637313,0.34313
2022-3-7,7318.863227919121,0.30862
2022-3-8,7930.468057962649,0.33441
2022-3-9,7960.5858607604505,0.33568
2022-3-10,7957.028639957561,0.33553
2022-3-11,8160.975965989913,0.34413
2022-3-12,8121.609389104598,0.34247
2022-3-13,8085.325736915122,0.34094
2022-3-14,7464.709280837605,0.31477
2022-3-15,7522.573405897946,0.31721
2022-3-16,7516.028767034815,0.32291
